employee_id,fullname,avg_performance_rating,years_of_service_months,grade_name,education_name,grade_id,position_id,iq,pauli,faxtor,disc,mbti,gtq_total,tiki,papi_n_score,papi_g_score,papi_a_score,papi_l_score,papi_p_score,papi_i_score,papi_t_score,papi_v_score,papi_o_score,papi_b_score,papi_s_score,papi_x_score,papi_c_score,papi_d_score,papi_r_score,papi_z_score,papi_e_score,papi_k_score,papi_f_score,papi_w_score,avg_score_gdr,avg_score_cex,avg_score_ids,avg_score_qdd,avg_score_sto,avg_score_sea,avg_score_vcu,avg_score_lie,avg_score_ftc,avg_score_csi,strength_rank_1_theme,strength_rank_2_theme,strength_rank_3_theme
EMP100427,Dimas Adi Mahendra,3.4000000000000000,42,IV,S2,2,4,null,69,21,ID,ENFJ,32.0,7,null,6.0,7.0,7.0,7.0,4.0,5.0,6.0,6.0,7.0,4.0,8.0,1.0,1.0,9.0,3.0,2.0,1.0,5.0,8.0,3.4000000000000000,3.2000000000000000,3.0000000000000000,3.0000000000000000,3.6666666666666667,3.7500000000000000,3.0000000000000000,3.6000000000000000,3.2000000000000000,3.2000000000000000,Communication,Intellection,
EMP100428,Umar Pamungkas,3.2500000000000000,61,III,S2,1,5,null,20,74,DC,ESFP,null,9,7.0,6.0,4.0,7.0,5.0,8.0,6.0,null,4.0,5.0,9.0,5.0,7.0,2.0,6.0,4.0,8.0,7.0,9.0,4.0,3.5000000000000000,3.4000000000000000,3.2000000000000000,3.4000000000000000,3.0000000000000000,3.2000000000000000,3.0000000000000000,3.2000000000000000,3.2000000000000000,3.0000000000000000,Belief,Individualization,Intellection
EMP100429,Gita Candra Situmorang,3.0000000000000000,31,III,SMA,1,3,132.0,59,95,SD,INTP,28.0,8,8.0,null,null,4.0,8.0,4.0,3.0,6.0,2.0,5.0,3.0,6.0,1.0,7.0,7.0,8.0,5.0,2.0,5.0,5.0,3.2000000000000000,2.8000000000000000,3.6000000000000000,2.6666666666666667,3.4000000000000000,3.5000000000000000,3.2000000000000000,3.2500000000000000,3.2500000000000000,3.0000000000000000,Includer,Responsibility,Discipline
EMP100430,Valdo Nabila Rohman,2.4000000000000000,39,III,D3,1,5,97.0,93,30,CI,null,25.0,5,2.0,3.0,null,9.0,9.0,5.0,null,3.0,3.0,1.0,6.0,6.0,null,6.0,6.0,2.0,3.0,6.0,1.0,1.0,3.0000000000000000,2.6000000000000000,2.4000000000000000,2.6000000000000000,2.6000000000000000,2.5000000000000000,2.4000000000000000,2.2000000000000000,2.8000000000000000,2.2500000000000000,Belief,Achiever,Activator
EMP100431,Novi Wijaya Putra,3.0000000000000000,119,IV,SMA,2,3,140.0,68,63,DI,null,24.0,4,4.0,3.0,9.0,9.0,8.0,3.0,2.0,3.0,6.0,5.0,1.0,7.0,2.0,null,2.0,7.0,1.0,7.0,9.0,6.0,3.2500000000000000,2.4000000000000000,3.6000000000000000,2.8000000000000000,3.4000000000000000,3.2000000000000000,2.6000000000000000,3.2000000000000000,3.0000000000000000,2.7500000000000000,Consistency,Competition,Activator
EMP100432,Rani Fadillah Rahmawati,3.2500000000000000,94,IV,D3,2,3,null,73,20,DI,ESTP,null,10,5.0,7.0,2.0,2.0,2.0,9.0,null,8.0,null,5.0,7.0,9.0,7.0,7.0,1.0,9.0,4.0,null,5.0,7.0,3.0000000000000000,2.8000000000000000,2.8000000000000000,2.4000000000000000,2.8000000000000000,3.2000000000000000,2.6000000000000000,2.8000000000000000,2.8000000000000000,2.6000000000000000,Connectedness,Intellection,Woo
EMP100433,Dian Ridwan,3.0000000000000000,9,IV,D3,2,3,91.0,63,41,DC,null,28.0,10,4.0,4.0,9.0,2.0,4.0,7.0,2.0,2.0,2.0,6.0,6.0,2.0,3.0,3.0,6.0,3.0,9.0,null,8.0,1.0,3.0000000000000000,3.3333333333333333,2.7500000000000000,2.2500000000000000,3.0000000000000000,3.0000000000000000,3.2500000000000000,3.2500000000000000,3.0000000000000000,3.2500000000000000,Belief,Arranger,
EMP100434,Hadi Wibowo,4.0000000000000000,59,V,S2,3,3,137.0,46,70,CD,INFP,33.0,7,1.0,6.0,5.0,1.0,8.0,1.0,8.0,7.0,3.0,null,6.0,1.0,6.0,8.0,6.0,1.0,7.0,null,null,2.0,4.0000000000000000,4.0000000000000000,4.2500000000000000,4.4000000000000000,3.7500000000000000,4.0000000000000000,4.0000000000000000,4.2000000000000000,3.6000000000000000,3.8000000000000000,Responsibility,Arranger,Activator
EMP100435,Intan Syahputra,2.5000000000000000,34,III,S2,1,5,121.0,64,20,SD,INFJ,21.0,5,5.0,5.0,8.0,1.0,5.0,3.0,6.0,5.0,6.0,4.0,null,3.0,1.0,6.0,null,8.0,5.0,3.0,9.0,7.0,2.8000000000000000,2.6000000000000000,2.8000000000000000,2.7500000000000000,2.8000000000000000,2.6000000000000000,2.6666666666666667,2.8000000000000000,2.4000000000000000,3.5000000000000000,Strategic,Woo,Intellection
EMP100436,Zahra Wijaya,3.2500000000000000,94,IV,D3,2,4,97.0,75,67,ID,null,21.0,3,5.0,5.0,8.0,8.0,9.0,9.0,null,4.0,5.0,2.0,1.0,8.0,6.0,null,1.0,5.0,8.0,9.0,2.0,7.0,3.4000000000000000,2.8000000000000000,3.0000000000000000,2.7500000000000000,3.5000000000000000,3.0000000000000000,3.2000000000000000,2.6666666666666667,3.0000000000000000,3.5000000000000000,Connectedness,Analytical,Woo
EMP100437,Indra Hartanto,3.0000000000000000,86,III,S1,1,6,null,76,91,null,ISTP,null,10,9.0,9.0,4.0,5.0,4.0,3.0,1.0,9.0,3.0,7.0,3.0,7.0,6.0,7.0,6.0,6.0,7.0,7.0,7.0,9.0,3.4000000000000000,2.8000000000000000,3.2000000000000000,2.8000000000000000,3.0000000000000000,3.4000000000000000,3.0000000000000000,3.2000000000000000,3.0000000000000000,3.0000000000000000,Achiever,Connectedness,Communication
EMP100438,Bayu Yudhistira Santoso,3.2000000000000000,50,V,D3,3,3,90.0,60,65,ID,ESFJ,38.0,7,null,null,7.0,4.0,4.0,2.0,null,9.0,null,9.0,9.0,6.0,1.0,9.0,2.0,4.0,7.0,1.0,3.0,1.0,2.8000000000000000,3.2000000000000000,3.2000000000000000,3.0000000000000000,3.2000000000000000,3.0000000000000000,3.0000000000000000,3.0000000000000000,3.0000000000000000,2.5000000000000000,Developer,Arranger,Self-Assurance
EMP100439,Intan Tamba,2.2000000000000000,54,V,S1,3,5,83.0,29,88,IC,ESFJ,30.0,3,5.0,3.0,8.0,6.0,5.0,2.0,4.0,7.0,2.0,5.0,5.0,1.0,5.0,null,3.0,6.0,1.0,8.0,4.0,2.0,2.7500000000000000,1.5000000000000000,2.0000000000000000,2.4000000000000000,2.0000000000000000,2.5000000000000000,2.6000000000000000,2.2000000000000000,2.0000000000000000,2.2000000000000000,Learner,Maximizer,Deliberative
EMP100440,Cahyo Utama Sinaga,4.0000000000000000,3,III,D3,1,6,119.0,53,75,SD,ESFJ,40.0,3,9.0,5.0,9.0,4.0,4.0,8.0,6.0,6.0,1.0,6.0,8.0,2.0,6.0,6.0,1.0,4.0,9.0,5.0,2.0,7.0,3.7500000000000000,3.7500000000000000,4.0000000000000000,4.0000000000000000,3.7500000000000000,4.0000000000000000,3.6666666666666667,4.2500000000000000,4.0000000000000000,4.0000000000000000,Includer,Achiever,Context
EMP100441,Kartika Herlambang,2.8000000000000000,24,III,D3,1,1,118.0,91,84,SC,INTP,34.0,6,9.0,null,2.0,1.0,null,6.0,2.0,7.0,null,2.0,2.0,3.0,8.0,4.0,3.0,7.0,2.0,null,7.0,4.0,2.8000000000000000,2.6000000000000000,3.2000000000000000,3.0000000000000000,2.3333333333333333,3.4000000000000000,2.8000000000000000,2.8000000000000000,3.0000000000000000,3.2000000000000000,Belief,Restorative,Developer
EMP100442,Andi Qolbi Hidayat,2.7500000000000000,29,V,S1,3,3,138.0,91,29,IC,ENTJ,35.0,7,4.0,5.0,4.0,1.0,6.0,2.0,2.0,5.0,3.0,4.0,3.0,8.0,4.0,null,3.0,6.0,9.0,4.0,4.0,9.0,2.6000000000000000,2.5000000000000000,2.4000000000000000,2.7500000000000000,3.0000000000000000,3.2000000000000000,2.4000000000000000,2.6000000000000000,2.5000000000000000,2.6000000000000000,Discipline,Achiever,Positivity
EMP100443,Bayu Qolbi Hidayat,2.8000000000000000,49,V,S2,3,5,117.0,45,79,CI,ESFJ,26.0,9,5.0,1.0,4.0,7.0,8.0,6.0,4.0,1.0,3.0,7.0,4.0,9.0,2.0,5.0,8.0,5.0,4.0,3.0,9.0,3.0,2.8000000000000000,2.7500000000000000,2.0000000000000000,2.6000000000000000,2.2500000000000000,2.6000000000000000,3.2000000000000000,2.2500000000000000,3.0000000000000000,2.6000000000000000,Consistency,Analytical,Self-Assurance
EMP100444,Dimas Purnama,3.4000000000000000,80,V,D3,3,2,114.0,50,50,DC,INFJ,19.0,2,7.0,3.0,3.0,2.0,8.0,7.0,null,9.0,8.0,4.0,4.0,9.0,1.0,9.0,3.0,6.0,6.0,7.0,1.0,5.0,22.6000000000000000,3.4000000000000000,3.2000000000000000,3.8000000000000000,3.6000000000000000,3.2000000000000000,3.5000000000000000,3.2500000000000000,3.2000000000000000,3.7500000000000000,Analytical,Futuristic,Adaptability
EMP100445,Kurnia Wijaya,2.0000000000000000,31,IV,S2,2,5,97.0,97,55,IS,ENTJ,18.0,3,2.0,1.0,9.0,6.0,7.0,1.0,7.0,1.0,4.0,8.0,null,9.0,1.0,7.0,null,8.0,1.0,5.0,9.0,6.0,2.4000000000000000,2.2000000000000000,1.8000000000000000,2.4000000000000000,21.0000000000000000,1.8000000000000000,2.2000000000000000,2.2500000000000000,2.2500000000000000,1.8000000000000000,Learner,Individualization,Ideation
EMP100446,Rifqi Iqbal Ginting,2.4000000000000000,75,IV,SMA,2,2,112.0,93,77,IC,ENTJ,32.0,6,3.0,null,3.0,8.0,8.0,null,5.0,3.0,null,8.0,8.0,7.0,2.0,8.0,5.0,3.0,3.0,9.0,8.0,5.0,2.4000000000000000,1.8000000000000000,2.0000000000000000,2.5000000000000000,2.0000000000000000,2.5000000000000000,2.0000000000000000,2.4000000000000000,2.4000000000000000,2.4000000000000000,Learner,Responsibility,Empathy
EMP100447,Rendra Zulfikar Lestari,3.7500000000000000,23,V,S1,3,3,81.0,48,97,ID,INFP,33.0,5,6.0,7.0,4.0,4.0,9.0,7.0,4.0,null,4.0,2.0,8.0,6.0,4.0,null,9.0,3.0,7.0,6.0,6.0,4.0,3.3333333333333333,3.5000000000000000,3.7500000000000000,3.5000000000000000,3.0000000000000000,3.6666666666666667,4.2500000000000000,3.7500000000000000,3.6666666666666667,4.2500000000000000,Harmony,,Self-Assurance
EMP100448,Gita Jatmiko Santoso,2.2500000000000000,66,III,SMA,1,2,null,42,23,ID,ISTP,null,10,2.0,1.0,2.0,6.0,2.0,null,9.0,3.0,1.0,7.0,6.0,8.0,3.0,6.0,8.0,null,1.0,5.0,9.0,1.0,3.2000000000000000,3.2000000000000000,2.4000000000000000,2.2000000000000000,2.5000000000000000,2.0000000000000000,2.4000000000000000,2.4000000000000000,2.0000000000000000,2.2500000000000000,Empathy,Strategic,Discipline
EMP100449,Ari Ramadhan,2.8000000000000000,120,III,D3,1,2,109.0,58,75,null,ESFP,32.0,10,7.0,6.0,7.0,3.0,8.0,4.0,3.0,9.0,7.0,null,6.0,8.0,4.0,8.0,7.0,6.0,6.0,8.0,5.0,1.0,2.6000000000000000,3.0000000000000000,2.6000000000000000,3.2000000000000000,3.0000000000000000,2.6000000000000000,2.8000000000000000,2.6000000000000000,2.4000000000000000,3.2500000000000000,Relator,Competition,Belief
EMP100450,Indra Lestari,4.0000000000000000,19,III,S2,1,5,134.0,46,99,DI,INTJ,28.0,10,9.0,6.0,7.0,7.0,2.0,7.0,8.0,9.0,1.0,9.0,3.0,8.0,2.0,9.0,4.0,8.0,2.0,6.0,9.0,4.0,4.2500000000000000,4.2500000000000000,4.0000000000000000,3.5000000000000000,3.7500000000000000,4.0000000000000000,3.7500000000000000,4.5000000000000000,3.7500000000000000,3.7500000000000000,Adaptability,Deliberative,Responsibility
EMP100451,Fitri Qolbi Simanjuntak,2.7500000000000000,63,V,SMA,3,4,85.0,95,87,CD,ESFP,24.0,3,6.0,2.0,8.0,4.0,8.0,6.0,8.0,2.0,6.0,3.0,null,4.0,null,5.0,3.0,3.0,8.0,5.0,6.0,7.0,2.6000000000000000,2.7500000000000000,2.4000000000000000,2.6000000000000000,2.6000000000000000,2.4000000000000000,2.5000000000000000,3.0000000000000000,2.4000000000000000,2.2500000000000000,Futuristic,Input,Belief
EMP100452,Zahra Zulfikar Ramadhan,3.0000000000000000,52,V,SMA,3,3,118.0,57,27,DC,INFJ,26.0,8,6.0,8.0,1.0,6.0,3.0,null,9.0,3.0,5.0,6.0,5.0,5.0,4.0,8.0,8.0,5.0,9.0,7.0,5.0,2.0,3.6000000000000000,3.2000000000000000,3.2000000000000000,3.6000000000000000,3.2500000000000000,3.8000000000000000,2.7500000000000000,3.2000000000000000,2.7500000000000000,3.5000000000000000,Activator,Relator,Belief
EMP100453,Yuni Subekti,3.2000000000000000,27,V,S1,3,2,112.0,92,83,CI,INTJ,18.0,4,5.0,8.0,2.0,5.0,1.0,6.0,5.0,3.0,5.0,9.0,7.0,2.0,6.0,7.0,2.0,null,2.0,9.0,5.0,7.0,2.6000000000000000,3.5000000000000000,3.2000000000000000,2.2000000000000000,2.8000000000000000,3.6000000000000000,2.7500000000000000,3.2500000000000000,3.5000000000000000,3.0000000000000000,Ideation,Belief,
EMP100454,Nadia Iqbal Maulana,3.3333333333333333,0,IV,S1,2,3,132.0,49,39,DI,ISTP,20.0,1,null,6.0,7.0,2.0,1.0,3.0,6.0,6.0,3.0,9.0,7.0,2.0,3.0,5.0,6.0,2.0,8.0,4.0,7.0,2.0,3.5000000000000000,3.0000000000000000,3.3333333333333333,3.0000000000000000,3.2500000000000000,3.7500000000000000,3.5000000000000000,3.0000000000000000,3.7500000000000000,2.7500000000000000,Intellection,Learner,Context
EMP100455,Zaki Siregar,3.2500000000000000,71,III,S1,1,4,null,96,51,CS,inftj,null,10,9.0,4.0,4.0,7.0,1.0,9.0,5.0,3.0,6.0,null,4.0,null,5.0,2.0,6.0,3.0,4.0,2.0,7.0,3.0,3.6000000000000000,2.5000000000000000,3.4000000000000000,3.0000000000000000,3.5000000000000000,3.2000000000000000,3.2000000000000000,3.2000000000000000,3.2000000000000000,3.4000000000000000,Focus,Empathy,Harmony
EMP100456,Rama Gunawan,3.2000000000000000,51,III,S2,1,3,null,65,88,IS,ESTJ,null,9,7.0,9.0,3.0,8.0,5.0,7.0,7.0,7.0,null,5.0,9.0,3.0,1.0,7.0,8.0,6.0,6.0,9.0,5.0,1.0,3.4000000000000000,3.2000000000000000,2.7500000000000000,3.4000000000000000,3.0000000000000000,2.8000000000000000,3.2000000000000000,3.2500000000000000,2.7500000000000000,3.5000000000000000,,Focus,Strategic
EMP100457,Nurlita Maulana,2.7500000000000000,63,V,S2,3,3,117.0,41,95,SD,ISTJ,26.0,2,7.0,8.0,4.0,4.0,null,2.0,9.0,9.0,6.0,2.0,1.0,9.0,9.0,1.0,9.0,1.0,3.0,2.0,5.0,7.0,2.6000000000000000,3.0000000000000000,3.2000000000000000,2.4000000000000000,2.2500000000000000,2.6000000000000000,2.0000000000000000,3.0000000000000000,3.2000000000000000,2.5000000000000000,,Command,Adaptability
EMP100458,Fajar Mahardika Handayani,2.6000000000000000,70,V,D3,3,3,114.0,27,89,IC,ESFP,23.0,7,2.0,6.0,7.0,8.0,2.0,5.0,null,7.0,null,7.0,2.0,4.0,8.0,3.0,3.0,5.0,6.0,4.0,3.0,2.0,2.2000000000000000,2.3333333333333333,2.4000000000000000,2.4000000000000000,2.7500000000000000,3.0000000000000000,2.7500000000000000,2.6000000000000000,2.5000000000000000,2.8000000000000000,Harmony,Restorative,Intellection
EMP100459,Zahra Syahputra,3.4000000000000000,81,V,S2,3,1,85.0,29,28,null,ESFJ,22.0,8,9.0,4.0,2.0,4.0,1.0,8.0,4.0,9.0,null,7.0,9.0,2.0,2.0,7.0,4.0,8.0,7.0,1.0,2.0,null,3.2000000000000000,4.0000000000000000,3.4000000000000000,3.6000000000000000,3.2500000000000000,3.2000000000000000,3.6000000000000000,3.0000000000000000,3.2500000000000000,3.2000000000000000,Communication,Self-Assurance,Strategic
EMP100460,Joko Sinaga,3.4000000000000000,45,IV,D3,2,4,89.0,49,23,SI,ISTJ,29.0,4,7.0,2.0,null,5.0,null,6.0,4.0,9.0,null,5.0,1.0,2.0,9.0,7.0,6.0,5.0,6.0,4.0,3.0,6.0,3.0000000000000000,3.5000000000000000,3.0000000000000000,3.4000000000000000,3.2000000000000000,3.5000000000000000,3.2000000000000000,2.6666666666666667,3.4000000000000000,3.2000000000000000,Empathy,Significance,Restorative
EMP100461,Novi Suharto,4.2500000000000000,37,III,S2,1,3,87.0,74,88,CS,null,35.0,4,7.0,2.0,8.0,1.0,2.0,1.0,6.0,7.0,9.0,4.0,1.0,5.0,5.0,2.0,3.0,3.0,8.0,7.0,2.0,null,2.6000000000000000,3.3333333333333333,3.0000000000000000,3.0000000000000000,2.8000000000000000,3.2000000000000000,2.8000000000000000,3.0000000000000000,3.5000000000000000,3.0000000000000000,Activator,Developer,Arranger
EMP100462,Lestari Anggara,3.6000000000000000,28,III,S2,1,5,85.0,81,54,CD,ENTP,23.0,4,1.0,2.0,4.0,2.0,1.0,6.0,9.0,8.0,2.0,1.0,3.0,1.0,4.0,7.0,3.0,1.0,5.0,6.0,7.0,8.0,3.2000000000000000,3.5000000000000000,3.6666666666666667,3.4000000000000000,4.0000000000000000,3.0000000000000000,3.6000000000000000,3.0000000000000000,4.0000000000000000,4.2500000000000000,Individualization,Maximizer,Adaptability
EMP100463,Arif Kurniawan,2.7500000000000000,91,V,S1,3,4,123.0,62,95,DI,ISFJ,35.0,7,7.0,7.0,4.0,5.0,8.0,6.0,8.0,9.0,4.0,null,4.0,7.0,9.0,9.0,8.0,null,5.0,9.0,8.0,9.0,3.0000000000000000,2.8000000000000000,3.4000000000000000,3.7500000000000000,2.5000000000000000,3.4000000000000000,2.8000000000000000,3.0000000000000000,3.4000000000000000,3.6000000000000000,Maximizer,,Self-Assurance
EMP100464,Anisa Erlangga Lukman,3.2500000000000000,104,III,SMA,1,1,132.0,57,22,SD,ESTJ,38.0,4,1.0,1.0,null,7.0,null,4.0,8.0,1.0,5.0,2.0,6.0,3.0,9.0,6.0,null,1.0,5.0,4.0,4.0,5.0,3.2500000000000000,2.5000000000000000,3.0000000000000000,3.4000000000000000,3.2000000000000000,2.2500000000000000,2.7500000000000000,3.0000000000000000,3.0000000000000000,3.2500000000000000,Individualization,Learner,
EMP100465,Eko Pamungkas,2.8000000000000000,48,IV,D3,2,5,119.0,56,70,CS,ISTJ,28.0,4,1.0,8.0,5.0,2.0,2.0,8.0,2.0,1.0,4.0,3.0,2.0,null,null,1.0,3.0,6.0,6.0,4.0,5.0,5.0,3.0000000000000000,2.7500000000000000,2.0000000000000000,2.7500000000000000,2.8000000000000000,2.0000000000000000,2.6000000000000000,2.8000000000000000,3.0000000000000000,3.2000000000000000,,Activator,Self-Assurance
EMP100466,Gita Nabila Indrawan,4.0000000000000000,48,V,S2,3,6,95.0,91,93,DS,ISTP,35.0,5,1.0,3.0,1.0,3.0,8.0,8.0,8.0,5.0,1.0,4.0,4.0,9.0,3.0,1.0,8.0,3.0,9.0,1.0,9.0,7.0,3.8000000000000000,3.0000000000000000,3.4000000000000000,4.0000000000000000,3.8000000000000000,3.7500000000000000,4.2500000000000000,3.3333333333333333,3.6666666666666667,4.5000000000000000,Developer,Individualization,Discipline
EMP100467,Lestari Mahardika Suharto,3.0000000000000000,10,III,D3,1,6,115.0,81,63,DS,ISFJ,23.0,8,9.0,2.0,2.0,4.0,8.0,6.0,5.0,9.0,1.0,7.0,9.0,5.0,1.0,9.0,8.0,1.0,4.0,2.0,7.0,8.0,2.0000000000000000,3.0000000000000000,2.7500000000000000,2.2500000000000000,2.6666666666666667,3.0000000000000000,3.2500000000000000,2.5000000000000000,3.0000000000000000,3.0000000000000000,Learner,,Consistency
EMP100468,Dinda Erlangga Indrawan,2.8000000000000000,26,III,S2,1,3,null,75,98,null,ISTP,12.0,10,8.0,9.0,7.0,null,3.0,4.0,6.0,4.0,7.0,5.0,4.0,null,1.0,3.0,7.0,9.0,3.0,null,6.0,1.0,3.0000000000000000,2.5000000000000000,2.6000000000000000,3.5000000000000000,3.2500000000000000,2.6000000000000000,2.8000000000000000,3.5000000000000000,2.6000000000000000,2.8000000000000000,Activator,Futuristic,Includer
EMP100469,Sari Suharto,3.2000000000000000,57,V,D3,3,6,82.0,34,89,DS,INTJ,36.0,9,null,9.0,4.0,9.0,1.0,2.0,1.0,null,7.0,5.0,4.0,1.0,7.0,6.0,4.0,1.0,5.0,5.0,4.0,8.0,3.2000000000000000,3.4000000000000000,3.2000000000000000,3.0000000000000000,3.0000000000000000,3.6000000000000000,3.0000000000000000,2.8000000000000000,2.7500000000000000,2.8000000000000000,Self-Assurance,Arranger,Context
EMP100470,Wulan Saputra Santoso,2.7500000000000000,64,V,S1,3,3,null,72,57,SI,ESTJ,null,10,7.0,3.0,2.0,1.0,null,3.0,1.0,null,9.0,5.0,null,8.0,6.0,3.0,8.0,null,4.0,4.0,6.0,7.0,2.7500000000000000,2.6000000000000000,2.0000000000000000,2.2000000000000000,2.0000000000000000,2.7500000000000000,3.0000000000000000,2.4000000000000000,2.0000000000000000,2.4000000000000000,Activator,Harmony,Futuristic
EMP100471,Indra Zulfikar Rahmawati,2.2500000000000000,32,V,D3,3,5,123.0,58,84,DC,INTJ,36.0,4,7.0,7.0,7.0,2.0,3.0,7.0,1.0,7.0,7.0,4.0,4.0,6.0,6.0,7.0,5.0,4.0,5.0,2.0,8.0,9.0,2.8000000000000000,2.6000000000000000,2.8000000000000000,2.5000000000000000,3.0000000000000000,3.0000000000000000,2.8000000000000000,2.6000000000000000,2.5000000000000000,2.8000000000000000,Ideation,Discipline,Positivity
EMP100472,Rani Zulfikar Ginting,2.6666666666666667,44,III,S2,1,1,null,77,61,null,ISTP,null,8,5.0,8.0,8.0,1.0,7.0,7.0,5.0,5.0,7.0,6.0,8.0,1.0,6.0,2.0,7.0,null,2.0,9.0,9.0,1.0,3.2000000000000000,3.2500000000000000,3.2500000000000000,3.2500000000000000,3.4000000000000000,3.2000000000000000,3.2500000000000000,3.0000000000000000,3.2000000000000000,3.0000000000000000,,Analytical,Communication
EMP100473,Zaki Zulfikar Salsabila,4.0000000000000000,6,IV,SMA,2,1,132.0,71,92,DS,ESFJ,22.0,1,1.0,1.0,9.0,9.0,9.0,2.0,6.0,1.0,6.0,null,3.0,3.0,4.0,9.0,4.0,8.0,1.0,9.0,7.0,7.0,4.2500000000000000,3.7500000000000000,2.3333333333333333,3.7500000000000000,4.2500000000000000,4.0000000000000000,4.0000000000000000,3.7500000000000000,4.5000000000000000,4.0000000000000000,Positivity,Developer,Learner
EMP100474,Vania Iqbal Fauziah,2.2500000000000000,45,IV,SMA,2,2,103.0,53,100,CD,ESFP,27.0,7,8.0,7.0,null,null,1.0,3.0,null,5.0,2.0,null,4.0,2.0,9.0,9.0,8.0,9.0,2.0,3.0,5.0,4.0,2.0000000000000000,2.4000000000000000,2.4000000000000000,2.4000000000000000,2.7500000000000000,2.8000000000000000,2.5000000000000000,2.6000000000000000,2.8000000000000000,2.4000000000000000,Input,Empathy,Harmony
EMP100475,Rizky Setiawan,3.2500000000000000,47,III,S1,1,4,94.0,76,69,SD,INTP,26.0,6,5.0,null,8.0,2.0,2.0,5.0,null,5.0,3.0,3.0,1.0,5.0,9.0,null,8.0,1.0,5.0,5.0,1.0,1.0,3.0000000000000000,3.6000000000000000,3.4000000000000000,3.4000000000000000,3.0000000000000000,2.6666666666666667,3.2000000000000000,3.2500000000000000,3.2000000000000000,3.2000000000000000,Learner,Connectedness,Positivity
EMP100476,Sari Hartanto,3.5000000000000000,96,IV,S2,2,3,105.0,92,26,DS,ENTJ,28.0,4,4.0,1.0,6.0,9.0,3.0,5.0,7.0,4.0,9.0,8.0,9.0,5.0,null,4.0,8.0,4.0,null,9.0,1.0,7.0,3.8000000000000000,3.8000000000000000,3.8000000000000000,4.0000000000000000,4.5000000000000000,3.5000000000000000,3.6000000000000000,3.6000000000000000,4.0000000000000000,4.0000000000000000,Individualization,Positivity,Command
EMP100477,Gita Wibowo,21.6000000000000000,98,IV,S2,2,4,null,98,88,SD,ENFJ,20.0,7,null,6.0,6.0,null,7.0,2.0,3.0,3.0,7.0,8.0,5.0,9.0,4.0,2.0,9.0,3.0,3.0,6.0,7.0,2.0,2.6000000000000000,2.6000000000000000,2.6000000000000000,2.4000000000000000,2.6000000000000000,2.2000000000000000,3.7500000000000000,3.0000000000000000,2.6000000000000000,2.0000000000000000,Relator,,Arranger
EMP100478,Nurlita Kusuma Pratama,3.0000000000000000,66,III,S1,1,5,89.0,28,100,DI,null,24.0,10,3.0,null,9.0,7.0,9.0,1.0,3.0,8.0,8.0,7.0,3.0,null,6.0,6.0,2.0,8.0,4.0,null,9.0,5.0,3.0000000000000000,3.2000000000000000,2.7500000000000000,2.6000000000000000,2.5000000000000000,3.0000000000000000,3.0000000000000000,2.8000000000000000,2.8000000000000000,3.0000000000000000,Harmony,Includer,
EMP100479,Rendra Yudhistira Herlambang,3.0000000000000000,82,V,S2,3,2,115.0,27,72,CI,ENTJ,25.0,7,null,7.0,1.0,3.0,2.0,6.0,1.0,3.0,9.0,3.0,8.0,9.0,1.0,6.0,7.0,2.0,6.0,6.0,7.0,9.0,3.2500000000000000,2.8000000000000000,3.4000000000000000,3.0000000000000000,3.0000000000000000,3.0000000000000000,2.7500000000000000,2.8000000000000000,3.4000000000000000,2.7500000000000000,Individualization,Intellection,Learner
EMP100480,Dimas Maulana,3.5000000000000000,28,III,SMA,1,3,null,73,97,DI,ENFP,null,10,5.0,5.0,6.0,6.0,3.0,null,3.0,1.0,4.0,4.0,8.0,2.0,9.0,7.0,3.0,6.0,null,2.0,8.0,1.0,3.4000000000000000,3.8000000000000000,3.2500000000000000,3.6000000000000000,4.0000000000000000,4.0000000000000000,3.7500000000000000,3.2000000000000000,3.6666666666666667,3.5000000000000000,Includer,Consistency,
EMP100481,Rama Salsabila,3.4000000000000000,90,III,D3,1,2,100.0,21,21,DC,ENFP,29.0,9,3.0,4.0,1.0,null,1.0,1.0,3.0,1.0,6.0,7.0,7.0,9.0,4.0,4.0,4.0,8.0,null,9.0,null,5.0,3.8000000000000000,3.4000000000000000,3.7500000000000000,3.4000000000000000,4.0000000000000000,3.8000000000000000,3.7500000000000000,3.4000000000000000,3.4000000000000000,3.2500000000000000,Developer,Ideation,Connectedness
EMP100482,Rani Rachman Setiawan,2.4000000000000000,38,V,SMA,3,2,120.0,50,75,null,ENTP,14.0,4,2.0,null,7.0,3.0,5.0,6.0,1.0,6.0,3.0,7.0,null,3.0,null,9.0,5.0,7.0,6.0,null,6.0,1.0,2.2000000000000000,3.4000000000000000,2.3333333333333333,2.2500000000000000,2.8000000000000000,1.6000000000000000,3.0000000000000000,2.0000000000000000,2.6000000000000000,2.2500000000000000,Maximizer,Achiever,Discipline
EMP100483,Intan Nabila Pamungkas,2.7500000000000000,23,III,S1,1,6,null,42,37,DI,ESFJ,null,5,8.0,2.0,7.0,2.0,8.0,6.0,2.0,4.0,5.0,9.0,3.0,4.0,5.0,8.0,8.0,2.0,8.0,4.0,null,6.0,2.3333333333333333,2.5000000000000000,2.7500000000000000,3.5000000000000000,2.6666666666666667,2.6666666666666667,2.7500000000000000,2.0000000000000000,2.7500000000000000,3.2500000000000000,Futuristic,Woo,Communication
